Malic_Acid,Ash,Ash_Alcalinity,Magnesium,Total_Phenols,Flavanoids,Nonflavanoid_Phenols,Proanthocyanins,Color_Intensity,Hue,OD280,Proline,Alcohol
5,2.2857890592497148,16.77378445164434,93,8,100.77811672228198,0.29221403444190663,6,8.510181072482812,0.894008208352031,15.081940197204338,265,1553.1444426584612
3,1.7747337685173323,16.487938477897618,91,7,107.13675281739287,0.14923166321611311,3,6.581761738262832,0.9205167215545126,11.30587394784048,306,1499.2549056042208
7,2.284315601538961,20.130829996830858,105,8,87.00434968636077,0.11375376437728563,4,5.602565019692978,0.949344791186206,15.38728179015624,565,1720.2694706862098
7,2.0819719369084635,18.849916732610566,123,6,91.66475945483232,0.24397181589731862,5,7.6449530478933605,0.9768172706009519,13.161518114180032,499,1700.983736318215
1,1.5798175389749134,16.30528643856137,115,5,97.03423230600444,0.1816938409257543,5,2.8262835811869005,1.1215832341281933,15.07741839712289,246,1491.094531148194
2,2.1919616976956746,10.695864541213124,105,5,105.376818772565,0.07837302994345535,5,6.272949270512849,0.8459023939777327,11.086501374700992,482,1705.6624244599502
4,1.3347007656334369,16.861914915705256,116,7,88.40124782479502,0.052155549769090745,5,7.578536035046018,0.8537667853685205,15.107586017540827,429,1578.210726650819
3,2.1804585346556324,19.64168795599488,121,15,83.81381285647774,0.07302783900996024,4,4.922160339106734,0.8624675157098297,12.921214065981932,566,1725.3797131030672
5,2.0139161608297775,15.367605534832574,103,14,93.26989161761472,0.01865888301996749,3,5.902083302959032,1.124167149764265,12.65424766909858,152,1450.5599376178961
2,1.8957053455090438,18.491623466401588,110,11,91.51772565000249,0.11431303708397939,3,5.925773014747199,0.8979820632675294,12.676915181674275,527,1827.2307394752202
2,1.7676796875790695,19.783094237425946,95,6,97.40069698677996,0.12979523113126745,6,6.914154941786004,0.8548134542565554,14.207128719809004,554,1842.945221359512
2,1.8282336594157769,14.172869433513748,122,17,99.02590831554133,0.2435733257967336,6,5.361729383042017,1.0574743223726661,12.950189160837148,533,1840.7588271537925
7,2.234064506255571,20.935203734930713,128,5,84.42521405102923,0.22193875232066615,6,6.199498812462893,0.8901952818557681,12.656997518214244,539,1655.1252585731447
5,2.4334351349873455,17.504976905434454,110,11,97.72403090387682,0.020062255160711452,3,6.153300136839509,0.6429169326401449,17.339765486699118,413,1806.1493554841754
1,1.8546732485038635,15.361788861987689,116,4,85.00487446054613,0.09634556067557071,1,7.62524839467658,1.1090491575198689,11.956873817774639,423,1434.5137295319278
6,2.083477759721325,15.19184594746502,108,18,101.321644983263,0.25299435247158575,5,3.7841372658299233,0.9093609914769947,11.738601589925032,267,1692.4273529102427
4,1.709314845986273,18.516158455894782,130,9,84.94342195850507,0.30326432648364204,1,5.8135801423806175,1.0890432251480364,15.92030453880602,145,1304.191040967744
4,2.2159606936131775,16.377335697988244,99,7,105.22276917216456,0.3394966994421341,3,7.598446770894867,1.1442048665728328,15.017420474701964,570,1917.4325638603952
4,1.6366598436062099,21.43109093088175,94,11,90.43717813490034,0.47070941961700624,6,7.687426216698554,0.83945819277033,12.416729940999796,281,1521.8029387445679
4,2.0346369651511647,19.821848172214768,125,11,88.58406449500968,0.36300614064335734,1,4.629455431617949,0.9517505201939244,15.676339314174518,282,1439.1101074072153
4,2.0381473627007174,18.694829220015517,95,12,93.89883857958169,0.3645504034706944,5,4.428602265114216,0.9673477550292386,11.894641841230458,348,1640.4745110971721
7,1.9118482802935919,19.925311622299592,125,9,111.67800992119733,0.07522403750923,4,3.7986280914093635,1.111665119862048,13.888613805082775,288,1681.6405617403398
5,2.5144721466709132,22.168184081803602,103,11,108.62054155568899,0.1202784991509084,4,6.697280268612188,1.0106716055617653,15.416483194013832,151,1609.8076699596288
6,1.8645421019809032,18.655575898954083,120,18,102.91387582402679,0.2744853042939692,4,4.792310723411047,0.9495128140033147,12.770496370197758,575,1952.6260393058435
2,2.0637087296167613,16.18115876003506,124,6,67.33929970406435,0.14346125687287278,4,7.396306180135078,0.8907092407769884,14.559671107720593,135,1243.1900023351564
4,1.9159844057193283,21.545849146464533,94,9,112.33814805508084,0.10996984419187834,1,4.9296454480254885,0.8764773132937149,16.086588055949143,558,1937.717383176726
2,2.1942290363235353,22.82144125173145,105,9,77.04876264649222,0.20206899999587347,6,2.259120254130371,1.0042370800922555,12.19341356845393,445,1592.018117394523
1,2.043245121182144,17.156349113967476,99,11,100.12156735199255,0.12127583516651663,2,8.098134815341023,1.023921334709969,15.216423804213866,529,1782.330585882567
2,2.33588588781501,15.513137033223327,113,15,91.08939472378005,0.16979797493811477,2,8.922985503775438,0.7364736966687111,14.385115892214522,316,1636.5076862464362
3,2.3971070753077752,18.22418883685412,129,12,121.65423536416652,0.2594774368690452,1,2.3338994203427696,1.0212428464101744,16.295504138049264,549,1988.3908076034206
4,1.9604418156401475,16.059317752683345,101,6,94.2909117073904,0.29263080934503993,5,7.645439934679255,0.9225199016514212,12.75453664596882,215,1402.8919085753423
1,2.144710883172116,19.121471224925234,106,13,102.10109754678538,0.014559954184658974,1,5.830226249936798,1.0277111454638375,12.106346686138831,544,1747.1837781658328
2,1.942360956113003,17.535836309770566,94,3,89.54876695915074,0.019000995552184825,6,4.887631723442353,1.1603803370032295,12.298548684483533,272,1450.7952175871033
6,2.445849042038699,19.93464583821665,109,18,83.95024982491537,0.3285069567920079,1,8.045210479591608,1.181394350964779,14.141644221458382,160,1367.239137334823
1,1.9143676582952638,20.391568122035792,110,6,96.54254184017498,0.14651224177789357,2,3.3298611071792656,1.2266321702083962,13.177496844283512,250,1436.2720965016351
1,2.5194323108125825,18.223271181938074,94,16,90.22116397810636,0.41275328069306355,5,7.61814215662255,1.0312193441648918,11.694210338232105,416,1690.2892846635132
7,1.879143736751087,17.924823483980312,114,12,83.73487166865345,0.33447083387581455,2,9.286460389203615,0.8156167328792752,15.333298000391505,425,1620.7208211292163
7,2.215443143988744,17.058010890883597,129,4,101.15042809889002,0.3423993215340768,3,5.38175086228612,0.6773574385366702,14.839855649131602,321,1473.255780888484
7,2.1889775174671113,18.08132893270149,91,11,96.03106429634545,0.16924484656718952,3,5.456171628438142,1.276259702785944,12.067569353414688,266,1628.1777222244148
6,1.5806749742672364,16.261297770598475,121,3,102.27939086793916,0.2710442519044357,2,7.846826936300501,1.0842720897457394,12.76138871596746,431,1580.6510647756463
5,1.7629766735356032,17.4583552991796,113,13,90.3592094080264,0.327104905855895,5,5.667628146812849,0.8990863177034588,12.974971438338695,172,1529.14138330937
3,1.8309172913407008,16.720766099974654,123,16,79.2689498251319,0.26669040670404787,2,5.236649924762434,0.9120476592953928,14.616272785915639,223,1510.97574322175
7,2.5882469436849536,14.69368887370333,107,4,81.30292053224872,0.25864768655683157,5,4.46766780459583,1.0115377073032037,11.710904040856589,497,1592.752720517234
1,2.255181680711334,18.995794946365805,111,12,96.11347890374756,0.16194866378405867,6,2.71522782214996,0.9085331413847332,16.298445178269745,317,1724.1390651031875
2,2.300827357715614,15.792074059897528,100,3,97.74770486712194,0.20951054000000086,3,6.056622335860941,1.2426558864877661,14.016975488690322,577,1723.538076846506
2,1.6716962924583134,21.027547041311266,112,18,104.25178451667041,0.3059517914023711,2,4.812109209993856,1.3141016772213008,16.97070828672824,249,1671.0248913005112
7,2.0986975243406887,17.268003213504105,95,15,100.33724036555398,0.14837851859389842,4,8.682098995164923,0.8457753716835755,15.814935304337855,139,1531.5343665812588
7,1.930438194519743,21.813515896846226,116,11,94.30360287880868,0.28852894597786466,2,8.133150352378454,0.8493409476406033,12.52777254611265,244,1598.6967928448835
4,2.579869619308126,12.558605295787705,95,4,89.77847687929957,0.19058891297117633,2,6.923148462121579,1.1107174755211677,12.957893833494822,110,1230.9493980410894
4,2.083483723734428,17.245530686162354,129,3,93.81582550113578,0.311636984985366,1,4.53167279377951,1.0221690726161943,12.130814458661078,558,1665.1964912338444
5,1.6769938724058528,20.26293241080578,124,12,103.03553428420655,0.1583086487125586,2,7.645357169581902,0.9711105306749406,12.50981388011884,560,1794.6448765775701
5,1.9948632713326053,19.735745467036647,111,3,91.27310959392855,0.43458793445120814,2,3.4560685087583165,1.1901876201501707,13.328596771427238,557,1648.1489228715216
3,2.109871174152165,21.370966014816158,122,8,81.80539331043815,0.29144070428516283,4,5.935598814891671,0.8958239170075679,10.847271602807195,234,1426.2649551387765
4,1.8551652425111407,19.372510906983162,134,6,92.09034301389987,0.15878639833690453,3,6.74102215639565,0.7940948379339366,15.83169745942198,472,1665.3765765813973
5,1.5357556360191782,17.533000310330134,105,10,100.74253221079344,0.10975863276030264,5,4.732223227908778,0.9330477441612014,11.876020825740866,547,1898.734584081344
1,1.2325607294991205,20.327449000257143,109,16,93.23054597379472,0.21968655144871935,2,6.734453226175371,1.0718006585406559,8.667550363039823,294,1636.1124398507723
1,2.429451828143353,20.349194005304835,119,15,87.8818582842171,0.07223448439620721,2,7.180033412276807,0.915638764075734,11.579073685866742,335,1493.0362469938593
6,1.8261028779666584,20.61838091932391,110,16,88.17997547578533,0.06137543936492825,2,4.770174377254438,0.9279272621697217,12.293469422400223,397,1691.4049545604141
1,2.3985957968196474,14.778851930241016,119,8,90.30821162076478,0.18271836922515006,6,3.1024247944151684,0.7818907965873156,13.409022974520646,501,1761.5899135792201
6,2.262159052739379,17.36040299402627,136,18,82.67500064160657,0.22256088639142502,5,5.6710454224349345,0.7097310869088683,16.068485500279373,247,1726.3497213434566
7,1.9814160527008318,14.32607358010725,95,9,98.93303557825075,0.349882271583421,1,6.1942221466226295,1.1421632872711205,13.144637584171878,392,1676.230411996656
3,2.019572391379462,20.230436761404263,117,3,108.03049148106197,0.21711740350538403,6,4.019462568077142,0.9974842413190588,12.87517880614513,563,1833.601162193473
5,2.3620585589722207,20.85851534807445,98,18,96.48446570988449,-0.02975121721234775,5,4.139699323625507,0.9470441122574247,11.933098122438333,419,1925.9705698275302
3,1.9672950286703323,19.998635422420165,114,3,85.5415373884924,0.13374080445880476,6,3.128880687438516,0.9703090463441524,16.006255341020847,150,1266.7811033599944
7,1.6824052769907223,20.888136025766965,125,13,102.47680180569363,0.3348911188269874,4,5.525212512050682,0.962664397590538,14.936543182342165,408,1759.4158348179121
2,1.9632081278283893,22.311269440240515,129,3,112.5200066449445,0.2534591942069841,3,3.9646050311569487,0.8593009999679919,16.076744622335845,200,1442.5290458936402
5,1.4531731803896506,18.50439959500953,95,9,99.29763814555976,0.3605619333309584,6,4.234268143158251,0.9893084606935112,16.27246828202133,573,1858.7841338995408
1,1.8656051237691078,19.479958283265198,98,13,83.85287298869626,0.24541353368315905,4,5.79847535000404,1.1836075157551835,16.163608628059862,415,1732.933568287792
6,1.9356458291721874,15.46956527654519,114,13,94.62170273352848,0.027388984408662515,5,5.528918205724495,0.7343170338732282,11.948291947977374,180,1522.524950121064
6,2.015633340351599,17.664417583246866,126,15,98.93372449834172,0.17079287701132745,1,4.649841038919383,1.1767074672181204,13.55405741810255,236,1500.2693015559744
3,1.637166632500434,18.81308813172957,134,13,92.57988859976174,0.2778815795811391,4,3.3069071558348555,0.9321044270552941,16.135929799259944,158,1607.3924157533852
4,1.8272203173578792,22.892759592764246,122,15,101.32952678973368,0.1864510798058097,5,7.6994714510385736,0.9173827451980714,13.200614989799591,278,1614.553683991785
4,2.558729086845997,19.145749687955945,114,13,97.89570853188502,0.259925256145142,2,6.341046972321252,0.8592340196884205,12.864005363439134,515,1780.220521663395
4,1.6946675741381634,17.67385835566284,92,7,90.92392945623651,0.33602599326335636,2,8.331034607553688,1.0040481846378673,14.02022110315222,549,1655.7047175632904
1,1.8035244503037153,15.342611499862759,107,11,101.2044533208561,0.40132023694992347,2,5.782167690512281,0.6514392173437357,12.273564325266566,481,1695.2356980392608
1,2.443940789503266,18.990924609021572,101,12,91.1074996670706,0.0754055390230594,2,7.638943810541698,0.9460214640142895,15.686472912455955,259,1531.345283098262
2,2.0844480174890356,18.953592004879784,97,13,108.20234830949225,0.39006266671760165,5,6.436817657548645,0.9841724358920585,12.538992833848441,317,1723.3322550498604
3,2.004687027204864,21.36841206045659,98,5,82.48167277844746,0.27437372782210523,1,5.760805872188127,1.1270196606703073,13.33584938883718,453,1552.4359260213805
3,1.5936444935446303,18.11259731512036,104,12,105.90026559565914,0.37423831201704216,1,2.9152366466130384,0.9617323626366723,14.444793063400276,126,1393.0840697449785
5,1.8137720259335541,16.366116289180617,98,14,84.89968135402061,0.08196949887075873,1,6.494830333616128,0.9440480294218822,14.065264106476269,182,1434.7025474968593
7,1.9003759943246976,14.633837529121191,118,3,95.87268547405291,0.3577787949370512,6,5.602792618799151,1.096902094669504,16.3489185099922,217,1359.1412309623477
5,2.1339980463420343,16.24661993777975,108,13,89.68034933562394,0.26831272062897404,3,7.236841196724593,0.8618320535177079,12.347490939691015,544,1803.3838107817244
5,1.4577504694078014,16.16635710053186,124,15,120.82973682268646,0.08040584983853864,4,8.367827016736738,1.2017459124227279,14.9313025518843,469,1883.105627116916
6,2.6433253660497082,19.07623687486775,90,3,103.77871382398726,0.043126361736800324,1,3.1305310717168693,0.732503607937986,14.76490064766271,522,1704.2534287823341
7,2.0951886194396754,19.241169535952757,92,10,86.55798782079879,-0.11175027911959992,6,4.318316484480899,0.8808063837437633,13.172376233935575,427,1622.8415245815113
7,1.8750743422485079,18.745060440185863,134,4,112.79578233503781,0.3141928206019819,5,5.7671168173944025,1.0742845551228049,13.181931131356064,434,1748.1569518092303
7,1.7381755461090962,15.278056223114275,114,15,86.53134516128371,0.2967696873216114,2,6.866746835575744,0.9832895954231876,14.579033939335565,414,1664.3923941406676
2,1.7722157931312896,17.014060023478628,102,7,98.3183259294298,0.12475168825865694,1,6.457857417067977,0.747060820566834,10.449725818586677,352,1574.3763856242456
1,1.7111890721186063,17.134179323089825,98,14,103.13401120330835,0.02502871118540191,5,4.904741597212646,0.926553018773185,13.71468946748997,554,1863.1560049683205
4,1.4847856774735386,18.43075600417918,97,16,106.63811188554592,0.22175162634495066,2,3.510590532295467,1.2312740634201613,13.177086306954935,359,1769.6513458827167
5,2.259433035460172,16.87283646535077,125,4,95.58748437515989,0.28653488661769877,3,6.212397571991015,1.1983055600165702,15.99699940712324,376,1629.974852588792
3,2.5519011044165705,19.409592469517246,136,18,98.73458726800992,0.010435115015986558,5,5.851500061748517,1.127445739418017,13.93381590591719,389,1854.7039968843733
4,1.4888696011733524,18.964631039865232,110,13,97.64988906888996,0.11511184867679514,3,6.125630620718088,1.1759979008291017,15.104372822416073,364,1642.1977760492953
5,1.7856096563612498,17.850270359604185,113,10,104.25008576457255,0.35446692053467477,5,5.409160294763606,0.8663719331502162,13.641720556702376,148,1558.162094153877
6,1.7734900531945208,18.125728343235433,122,11,84.80959155400605,0.3457327670459868,4,7.916286839485691,0.8203671821546873,14.42934729706302,441,1665.0536300042895
4,1.9355000595028853,18.89191705521213,119,6,100.99576422771557,0.36254797198089256,3,3.765520302555049,1.115150177497304,9.760624426715887,135,1379.1168160957905
7,2.227810563062077,17.032455249027723,129,10,94.16972479830598,0.08106905647900862,6,3.5868711599869103,0.8184708050104109,12.929626199811537,131,1553.7079942980527
7,2.370529076139896,18.27263916199275,89,10,91.85548416928104,0.22092546306960376,4,4.186324448936176,0.8999745556187296,13.2325617820282,144,1398.1781106228789
7,1.8058002387610583,15.8577451922258,119,18,94.3586101891564,0.20719450988626356,5,7.587033299214874,0.8682379430004616,15.838889394936349,109,1543.7024465268428
2,1.6767496081176245,14.744674243910465,133,15,106.4014232129678,0.23435524905285302,5,7.145496834677867,0.8537572834665431,13.780319333182403,266,1759.197393428742
4,1.8928222795225256,11.11108220662273,92,14,90.53207289488007,0.07206620563196305,1,4.3462534082139515,1.1630066293507284,11.641965595116305,499,1682.425787183061
2,1.9416055366206268,15.79355539039713,119,3,95.69447383859368,0.010998024531793415,6,6.245046978399189,1.0621672851519828,15.109537352635963,253,1477.6809186529244
3,1.981208399104517,19.484885749500243,94,9,81.65377813345363,0.23026378976353903,1,4.253461785342896,0.8967650531588149,13.632724695616211,293,1394.190877663179
7,2.003201037095244,20.071497701691847,108,14,87.4177095877439,0.10651556265952367,1,3.5332851948046216,1.054109221563696,13.956127172738292,520,1724.6969974250762
7,1.4297058683221133,11.958510710251886,130,15,90.4207807729338,0.3234999921416553,1,9.23387224183215,1.0993274352618159,15.096131417421066,397,1630.8384708409471
4,1.8682164714953347,17.378283391733902,95,6,107.30469257234054,0.15744369822922533,5,3.2530626217132874,1.0851572227249275,11.775087811362113,470,1769.2579069972699
6,2.4224446389086207,18.701462187793584,96,5,90.01244551432707,0.18668687412444962,4,5.804999202784648,1.0857060664051057,11.916663182289795,324,1443.3108615799906
6,1.664127924720281,19.083002304850375,119,12,88.9329182743234,0.12768816078720785,4,4.593908167983077,1.0710818928776769,14.429419693913456,541,1757.8428155565207
6,1.990920407546943,15.088263070011735,112,9,87.003298538533,0.3185484689098587,1,7.361181596222109,0.9090343543632337,15.092809764998995,266,1401.8485117451312
5,2.0026335584611874,14.533467480245822,116,17,109.2179555709607,0.2530430149451575,3,5.761304190269033,1.1914836723025954,13.872169758300096,358,1830.3216825230375
1,2.443167491501988,18.56231741187121,106,18,99.94211814850499,0.13370785737925814,6,5.152152894661772,0.977119287821093,15.892252882729155,121,1603.4283309080101
3,1.584905210965098,15.406371216699087,102,14,101.56539471417516,0.23151660550050762,5,4.90028950881926,1.0414125747013563,12.729839475797906,156,1560.901691639196
7,2.3457636189019646,14.271506995651302,108,15,105.92517950969415,0.03572298324339279,2,6.790413706485536,0.5323436938164989,15.35909460185113,515,1863.0213193939123
4,1.3729255914016754,14.895165824296223,90,16,84.04394105628599,0.3046696825637265,5,5.106912853320217,1.0192760443000235,13.317961832727748,541,1804.2221759822255
5,2.4236673456392563,20.720874229587615,106,8,91.07093217821492,0.24364440399083412,1,6.911555382983294,0.9204925369603391,15.596257080730716,397,1606.156340330798
2,1.6168732637120335,15.626374800156187,119,17,98.72890540370531,0.3468105299252106,1,5.196073204642469,0.7578926527591711,14.025407019706424,271,1674.10448607774
5,1.8707203331189146,19.853230625520034,117,3,86.17749226592758,0.2253554565732488,3,3.314861397106478,1.3243296457741123,16.85161618352886,181,1335.673241372694
5,2.132228300059047,15.648470044521366,134,7,111.56399965052266,0.34213764381651907,3,6.9607747750407,0.9493411741827609,13.386258087525418,315,1598.2974260079711
3,2.340574651332705,19.083197561825706,130,16,94.55375713064025,0.17191791585783522,2,4.176473178870588,0.9761392824191776,13.622339780832394,134,1490.9657237505373
3,1.9422171365106737,17.798150021273933,103,8,105.14991964709453,-0.0586086353908495,2,7.223589921883708,1.0345728191057315,12.629642683817691,252,1452.8160435946124
3,1.9803094788653957,20.365132531048165,109,13,78.38341568302053,0.2579047233944542,1,5.467400150599511,0.9564744922048326,15.022244288200264,171,1389.8090221914704
6,1.9686851262855505,15.942705591855187,136,7,81.27448907790978,0.1221045889365244,1,4.8654505357178275,1.2848424290660718,12.6166633384092,209,1304.3358448170811
7,2.028042302411745,16.435179554872953,127,6,77.53341228257831,0.30297398431419137,5,5.809661886834504,1.0018865167870359,14.95719630173107,205,1335.7436558796214
5,2.4502733966340533,18.38963502942245,109,6,80.40677101155944,0.12617809467463117,2,5.630413518711264,0.852419588036169,13.435347324791582,417,1477.37096825365
5,1.7160514114018435,16.43046578098107,118,16,93.79950568422501,0.3593726782368826,4,5.618135195854459,1.1098959306851621,11.408515838305064,551,1834.4469041051273
5,2.3750372551898478,20.792426189823573,136,11,88.88656317856454,0.28754259830253553,3,5.589141864853972,1.0048512547367145,15.291708130161549,363,1617.659340853323
2,2.0403178269910685,18.496724295983995,110,14,90.66981303936107,-0.032972299603057205,5,4.548670494350152,1.0868534598246848,13.68884947819158,236,1542.8429204319702
2,2.0754739409161846,21.90392705730932,105,15,93.74751616298468,0.0886794121567727,5,7.870660491832821,1.083477738295536,11.749345243248635,133,1470.535201590926
2,1.892304798601644,15.651622376810847,134,10,83.35378351642751,0.16669143842651107,4,9.183682407800617,0.8949307315465549,14.108420289444565,217,1437.9658465243795
3,2.15946818449527,14.022845431680029,130,9,100.75944341581085,0.36984952570642876,4,3.742726167813046,0.8303716070385864,15.85092899510367,470,1753.169279831904
3,1.9543479316215457,19.526645321295167,129,6,104.54361901877573,0.31064727403945064,1,8.223152854572438,0.7717075615717334,14.8548907386844,468,1648.0628014979793
2,1.7577690052917314,16.891553721878527,96,3,98.66889758713751,0.23660916039026625,6,5.302469848867003,1.1668276347379236,12.482470341758127,169,1388.5772803347745
5,2.009840846198724,17.115998671086864,125,12,84.03154754520335,0.016230748799947823,1,6.131231757693276,1.235916854150123,12.71094298970215,307,1448.5221512575752
6,1.9388628334814468,19.59239533290211,118,5,89.14382900832689,0.3537807364530127,6,6.655892921711427,1.0666365408459175,14.06268651117243,189,1311.5071291453594
1,2.3976492021560016,19.38724774081222,110,6,103.21160317050936,0.2079840975745449,4,6.273294097613362,0.8336985096499915,13.46652323985669,215,1459.3446659627816
5,2.0426522885899083,22.398935311192588,92,11,99.0017606350833,0.028492933903141855,1,3.7633779915179,0.876122614716898,13.23468392668004,205,1480.4739677429593
5,2.2848763153548233,17.430712659938134,114,11,103.83559429750291,0.24486499140766096,3,5.141112774732817,0.9715231230060636,11.417333157216627,336,1578.691073718313
5,1.6901432850578832,16.254543263637768,107,17,113.13798220001868,0.14248471447128053,3,5.687008194721085,1.0292193048736633,17.449755814631963,541,1964.3844878385535
6,1.8763216300399475,21.01248485650144,108,8,82.84995772293034,0.06614573329410593,4,5.727679363452204,1.0164703327208662,13.744782706679162,459,1539.070009834073
5,1.6923290158635511,20.25258586037827,93,14,104.68663016834586,-0.16775907444890706,1,3.782744769206858,1.0666417614878334,13.694411285710475,224,1632.3935537363263
5,1.615905954982073,16.470066798207025,116,14,82.62797148944772,0.15880241458757313,1,6.89562794234014,0.8979362916909591,12.238104972152803,495,1646.7342584046733
2,1.7916169967023652,16.24614835342479,119,5,98.25808699897469,0.13177791177789194,1,4.478070667143247,0.9528072359421892,13.727071988831243,256,1534.050024213139
5,1.5267135059010128,15.923303935315449,120,18,89.76842621813469,0.30385229799220714,3,5.04583883783553,0.9480773362096184,14.182620490605899,127,1443.027841483757
5,2.339052599647672,15.954013502033897,98,6,79.47462881848375,0.4153816126520369,4,6.048259846249289,1.1134876645009635,12.806931004054297,516,1620.6527928178318
6,1.6902205453209778,16.445275058426574,106,8,90.81568990754317,0.281998726366706,3,7.298559773913934,1.1694391907060229,12.325365734754598,304,1501.6624562705233
2,2.276844866789444,13.799525729590348,120,8,91.33049415665342,0.27428301377409886,3,5.132005244151136,0.9613445124215052,12.47506933824648,494,1637.26891838875
5,2.1676254863817994,19.290361652854436,107,17,74.0033394609943,0.16651861084678204,3,4.509911010048149,0.8990756742810316,9.925745142423693,220,1408.207476020558
2,2.1571380488457383,11.023883019858337,136,5,90.4716021124702,0.3083972200253592,5,7.259775551222479,0.912033616909249,13.807611447356779,346,1534.1324703486632
3,1.9959331002968335,14.93738076656195,98,15,105.394925459808,0.4035083533276713,6,3.2280578214810824,1.299166029464208,14.933741553702394,207,1711.4143613467386
6,1.8501703236107627,15.923690638195762,96,12,95.43465242232398,0.2400300956965206,2,3.709348793623766,1.1193846552055082,13.698893220644582,121,1449.5183899267945
5,1.641905592007827,16.1420366992274,114,6,88.893861209259,0.14295337660443178,3,3.4853011504650335,0.9684638706613131,12.354978492472567,550,1791.4523734664685
4,1.7159554499113239,15.290587814892024,115,6,93.26977280796777,0.2973483560149143,4,7.147683799333435,1.244221174897506,13.10490188249447,131,1381.5530561249086
1,2.026494055305807,16.87683711060669,100,13,88.10296746901419,0.2587365896791414,6,5.349506302449745,0.9492658862920366,12.87615491387629,278,1563.574117983585
5,1.3500896235126119,19.413798630017986,90,6,94.53049783946587,0.38242814447547113,6,4.701770715098281,0.9576542614428433,14.838036585640438,188,1449.031698523664
4,2.031827203792547,17.098000630352377,125,18,86.23577382963163,0.3217173005909145,4,5.080171510304199,1.0751743421377566,14.5035392349587,436,1782.4667032548632
5,2.1322588088732153,21.43717804945027,124,15,88.39580037941357,0.2157220617687289,4,3.1845530647652187,1.0364840763143843,13.436132624390238,285,1647.586115638064
4,1.3722074481260673,17.529832950508037,115,14,104.07240078344881,0.29019203226790025,2,6.872458098491477,1.1037443696337128,14.331330568415064,286,1674.2794420972816
2,2.04795468271912,20.18797767901262,123,15,83.81460892793874,0.31793904187864325,3,6.961853907253852,1.0161534553712885,15.05134581542323,554,1806.3936564546052
6,1.7402968436015702,20.431029128834712,90,17,91.23544765670103,-0.023635675319004845,4,5.952952927055392,1.335633105588867,15.857247095048592,569,1921.7513880968618
4,1.4851449424858525,14.846800235908109,105,14,96.23971354567281,0.4567651694339172,1,5.799063842756676,1.1071595577252318,16.40117218522898,568,1872.1260055277128
4,1.9895387591167313,16.88743040935674,93,11,111.01070645220095,0.3341217589619263,6,5.282745174080794,0.9676413930076302,11.882150519271235,475,1823.2891083013844
2,2.3391002622712147,20.559748444238544,127,17,90.60519419898482,0.3021812172268793,5,6.879567345577354,0.8869405948782297,12.826517783537621,127,1463.3020786225168
3,1.8813067216549013,18.413583172728174,127,15,97.93077540030154,0.27445579750453125,2,6.639467904210825,1.0102624393450321,14.053330959024665,191,1516.730923571995
5,1.739852442010968,19.404151148280178,96,14,101.13419109381037,0.21159607116387164,3,3.3077459007868155,0.9465467552350144,12.209045805402994,496,1811.9324302601894
1,1.8878926321828877,17.890423692074048,130,12,100.42245751406239,-0.05995924664900972,6,4.228920042711208,0.9810565519998778,13.005942459552081,253,1596.2891533926654
4,2.4222331012904417,20.877989593843214,125,15,93.19271772336539,0.5166458369864046,5,4.560717468708587,1.071749509850897,13.421321249119831,351,1693.6031708068317
5,1.7111131817219574,15.41361510492024,124,14,84.52950686753495,0.28584026770838894,5,3.0632295884283187,0.8148294272754774,15.131280277292568,400,1700.538294315647
4,1.6631676144079803,20.126554899854863,127,17,90.58422009830127,0.2826106670639287,3,4.8016292491913966,0.9278586165135481,15.514390641631069,574,1968.5320359211698
2,2.1004657438737473,20.28068203192824,121,16,97.69180675575923,0.13874283540626778,2,3.5673376251689355,0.9680219680649454,13.887503717712153,291,1647.225720595142
6,2.367572411090091,21.738017403064106,102,15,102.13765426373823,0.2932614346146099,4,4.115341683288137,0.961880704272146,14.793463927125703,122,1522.697254082987
4,1.9251788091789273,17.41009036092893,127,5,96.04754388501905,0.13913308843676508,2,4.81233265090008,1.2290754443947656,11.563513411493453,503,1586.42237113609
4,1.7152426262333753,15.955875966056087,113,13,88.13563998018115,0.35813469601627124,1,5.023006243212435,1.0091365240817882,15.510890449340025,334,1532.856160736396
6,1.5177562231824484,16.266645569343083,127,8,80.91239346036836,0.10480578286068629,5,4.378294621861678,0.7970788115057061,11.440549758744817,167,1316.7341900650274
6,1.8975894664178699,19.22685199743745,134,3,98.04163753903711,0.2148739080966272,2,1.9905494455110018,1.0906596982904284,12.821103768422077,519,1607.6465646913107
2,1.8106796892040509,17.836318623403027,117,15,92.56974878230405,0.18138135448515333,1,5.15487770802525,0.9987412515330962,15.030859995516671,197,1498.952857614556
6,1.9792308835988317,14.845939000540387,107,5,79.72768211355088,0.07282272965841152,3,6.132586820255579,1.1789457140116237,14.174257262142236,437,1476.4869259305938
6,1.8747312347132006,13.704173887935957,100,11,92.8796836543297,0.04086660514678057,3,3.1378516689579548,1.2356826664360707,11.591707364224359,223,1501.851829829839
4,2.484692425056451,18.712572258768876,103,10,104.44245964998332,0.0691348237768275,5,10.070097983477574,0.8446378868590907,11.781205267909984,415,1744.1960407649253
2,1.7884634049764767,12.88088152055873,109,10,99.50044657428577,0.3484152208333036,1,4.334638863593341,0.8433580076228464,13.434139299186846,523,1724.6556447780881
